method,drop_fraction,seed,round,test_accuracy,test_loss
fedprox_mu1,0.0,1,50,0.5913284132841329,0.9704114857004851
fedprox_mu1,0.0,1,60,0.6319188191881919,0.9064581350161054
fedprox_mu1,0.0,1,70,0.6429889298892989,0.8465206806565919
fedprox_mu1,0.0,1,80,0.6448339483394834,0.8161969725317297
fedprox_mu1,0.0,1,90,0.6688191881918819,0.7913770350600589
fedprox_mu1,0.0,1,100,0.6614391143911439,0.7669422261467469
fedprox_mu1,0.0,1,110,0.6605166051660517,0.7565971055472659
fedprox_mu1,0.0,1,120,0.6559040590405905,0.7467737160155054
fedprox_mu1,0.0,1,130,0.6660516605166051,0.7382285978072078
fedprox_mu1,0.0,1,140,0.6660516605166051,0.7203436973467142
fedprox_mu1,0.0,1,150,0.6771217712177122,0.7070462353915874
fedprox_mu1,0.0,1,160,0.6752767527675276,0.6994074503157965
fedprox_mu1,0.0,1,170,0.6863468634686347,0.6864506383407935
fedprox_mu1,0.0,1,180,0.672509225092251,0.6912610092141585
fedprox_mu1,0.0,1,190,0.6854243542435424,0.6728378669485191
fedprox_mu1,0.0,1,200,0.6854243542435424,0.668515549065647
fedprox_mu1,0.0,2,0,0.03690036900369004,4.299811783666757
fedprox_mu1,0.0,2,10,0.39206642066420666,1.336842466298069
fedprox_mu1,0.0,2,20,0.46494464944649444,1.2232121584418925
fedprox_mu1,0.0,2,30,0.5461254612546126,1.0585377753908438
fedprox_mu1,0.0,2,40,0.5821033210332104,0.9855029505665205
fedprox_mu1,0.0,2,50,0.5987084870848709,0.9321881772956544
fedprox_mu1,0.0,2,60,0.5987084870848709,0.8851125851382524
fedprox_mu1,0.0,2,70,0.6559040590405905,0.8196093439089752
fedprox_mu1,0.0,2,80,0.665129151291513,0.791057199971512
fedprox_mu1,0.0,2,90,0.6734317343173432,0.7721580296064162
fedprox_mu1,0.0,2,100,0.6780442804428044,0.7447478372425058
fedprox_mu1,0.0,2,110,0.6614391143911439,0.7372143058429291
fedprox_mu1,0.0,2,120,0.6559040590405905,0.7294116260983433
fedprox_mu1,0.0,2,130,0.6789667896678967,0.7203154371116464
fedprox_mu1,0.0,2,140,0.690959409594096,0.7025980395296556
fedprox_mu1,0.0,2,150,0.690959409594096,0.6932649168994027
fedprox_mu1,0.0,2,160,0.6900369003690037,0.6856426142301373
fedprox_mu1,0.0,2,170,0.7029520295202952,0.6722481773522115
fedprox_mu1,0.0,2,180,0.6549815498154982,0.6947459890790261
fedprox_mu1,0.0,2,190,0.7029520295202952,0.6621376032726083
fedprox_mu1,0.0,2,200,0.7130996309963099,0.6568183910556639
fedprox_mu1,0.5,0,0,0.026752767527675275,3.717174929231678
fedprox_mu1,0.5,0,10,0.43357933579335795,1.4737558499430063
fedprox_mu1,0.5,0,20,0.45202952029520294,1.598595773853659
fedprox_mu1,0.5,0,30,0.49723247232472323,1.1257176452712434
fedprox_mu1,0.5,0,40,0.5977859778597786,1.03182014503282
fedprox_mu1,0.5,0,50,0.6171586715867159,0.9860619551886872
fedprox_mu1,0.5,0,60,0.6319188191881919,0.9259007058735294
fedprox_mu1,0.5,0,70,0.6632841328413284,0.8666065467922779
fedprox_mu1,0.5,0,80,0.6706642066420664,0.8328873186654742
fedprox_mu1,0.5,0,90,0.683579335793358,0.8082961488539542
fedprox_mu1,0.5,0,100,0.6780442804428044,0.7821421617452065
fedprox_mu1,0.5,0,110,0.6743542435424354,0.7728245884064644
fedprox_mu1,0.5,0,120,0.6605166051660517,0.7642892742468962
fedprox_mu1,0.5,0,130,0.6881918819188192,0.7528292943913935
fedprox_mu1,0.5,0,140,0.6891143911439115,0.7349207558795836
fedprox_mu1,0.5,0,150,0.6845018450184502,0.7282386098853196
fedprox_mu1,0.5,0,160,0.6946494464944649,0.7142607120537299
fedprox_mu1,0.5,0,170,0.6937269372693727,0.7052966259260541
fedprox_mu1,0.5,0,180,0.6559040590405905,0.7214930094681212
fedprox_mu1,0.5,0,190,0.6992619926199262,0.6912338199433349
fedprox_mu1,0.5,0,200,0.7020295202952029,0.6854466586848907
fedprox_mu1,0.5,1,0,0.02859778597785978,3.354093961834445
fedprox_mu1,0.5,1,10,0.4252767527675277,1.4732551312265576
fedprox_mu1,0.5,1,20,0.4797047970479705,1.3367425077103618
fedprox_mu1,0.5,1,30,0.5359778597785978,1.162822228135089
fedprox_mu1,0.5,1,40,0.5544280442804428,1.078749272052077
fedprox_mu1,0.5,1,50,0.5701107011070111,1.0119524694189967
fedprox_mu1,0.5,1,60,0.6236162361623616,0.9416717805924077
fedprox_mu1,0.5,1,70,0.6365313653136532,0.8819438309106334
fedprox_mu1,0.5,1,80,0.6429889298892989,0.8498365182968619
fedprox_mu1,0.5,1,90,0.6392988929889298,0.8234119555045573
fedprox_mu1,0.5,1,100,0.6429889298892989,0.8007656571036301
fedprox_mu1,0.5,1,110,0.6466789667896679,0.7860355506300253
fedprox_mu1,0.5,1,120,0.6559040590405905,0.7705575030723273
fedprox_mu1,0.5,1,130,0.6559040590405905,0.761401049696981
fedprox_mu1,0.5,1,140,0.6605166051660517,0.7411258742452115
fedprox_mu1,0.5,1,150,0.6586715867158671,0.7324126903115433
fedprox_mu1,0.5,1,160,0.6669741697416974,0.7212415270068976
fedprox_mu1,0.5,1,170,0.6761992619926199,0.7092526103096446
fedprox_mu1,0.5,1,180,0.6752767527675276,0.708538547670085
fedprox_mu1,0.5,1,190,0.6817343173431735,0.6933921801509412
fedprox_mu1,0.5,1,200,0.6808118081180812,0.6880703555840593
fedprox_mu1,0.5,2,0,0.03690036900369004,4.299811783666757
fedprox_mu1,0.5,2,10,0.35885608856088563,1.4090192046634575
fedprox_mu1,0.5,2,20,0.45387453874538747,1.2807507905067517
fedprox_mu1,0.5,2,30,0.5249077490774908,1.1032576756834924
fedprox_mu1,0.5,2,40,0.5608856088560885,1.0329885150752447
fedprox_mu1,0.5,2,50,0.584870848708487,0.9767610572563958
fedprox_mu1,0.5,2,60,0.6143911439114391,0.911770396660055
fedprox_mu1,0.5,2,70,0.6411439114391144,0.8584301972222522
fedprox_mu1,0.5,2,80,0.6494464944649446,0.8258021274200017
fedprox_mu1,0.5,2,90,0.6540590405904059,0.8059821511620829
fedprox_mu1,0.5,2,100,0.6632841328413284,0.7768851510031581
fedprox_mu1,0.5,2,110,0.6476014760147601,0.7655251814372747
fedprox_mu1,0.5,2,120,0.6411439114391144,0.7550754064707806
fedprox_mu1,0.5,2,130,0.6660516605166051,0.7484287182086206
fedprox_mu1,0.5,2,140,0.683579335793358,0.7266793463095353
fedprox_mu1,0.5,2,150,0.6808118081180812,0.7229687349743813
fedprox_mu1,0.5,2,160,0.6798892988929889,0.7090783854163086
fedprox_mu1,0.5,2,170,0.6974169741697417,0.6964192398033553
fedprox_mu1,0.5,2,180,0.6522140221402214,0.7094748150187747
fedprox_mu1,0.5,2,190,0.690959409594096,0.6846479761149611
fedprox_mu1,0.5,2,200,0.6937269372693727,0.6781928808647726
fedprox_mu1,0.9,0,0,0.026752767527675275,3.717174929231678
fedprox_mu1,0.9,0,10,0.42712177121771217,1.4694635426430218
fedprox_mu1,0.9,0,20,0.44649446494464945,1.6009955698357508
fedprox_mu1,0.9,0,30,0.4935424354243542,1.1565670535836379
fedprox_mu1,0.9,0,40,0.584870848708487,1.0626194124387989
fedprox_mu1,0.9,0,50,0.6134686346863468,1.0167840332278058
fedprox_mu1,0.9,0,60,0.6116236162361623,0.9606407279225391
fedprox_mu1,0.9,0,70,0.6522140221402214,0.8977813128347898
fedprox_mu1,0.9,0,80,0.6660516605166051,0.864416961706252
fedprox_mu1,0.9,0,90,0.6734317343173432,0.8404034455587501
fedprox_mu1,0.9,0,100,0.672509225092251,0.808175958139358
fedprox_mu1,0.9,0,110,0.6642066420664207,0.7970232641598274
fedprox_mu1,0.9,0,120,0.6448339483394834,0.7926609652048365
fedprox_mu1,0.9,0,130,0.6826568265682657,0.7736829616167389
fedprox_mu1,0.9,0,140,0.6863468634686347,0.7561006041678479
fedprox_mu1,0.9,0,150,0.6798892988929889,0.7484459510125722
fedprox_mu1,0.9,0,160,0.690959409594096,0.7327810137523756
fedprox_mu1,0.9,0,170,0.6891143911439115,0.7226786946879376
fedprox_mu1,0.9,0,180,0.6595940959409594,0.7321176387583047
fedprox_mu1,0.9,0,190,0.6992619926199262,0.7086809243433426
fedprox_mu1,0.9,0,200,0.698339483394834,0.7031013582580081
fedprox_mu1,0.9,1,0,0.02859778597785978,3.354093961834445
fedprox_mu1,0.9,1,10,0.41051660516605165,1.4866616377877064
fedprox_mu1,0.9,1,20,0.4843173431734317,1.3695184545707086
fedprox_mu1,0.9,1,30,0.522140221402214,1.217165522705237
fedprox_mu1,0.9,1,40,0.5387453874538746,1.1134228539308229
fedprox_mu1,0.9,1,50,0.5608856088560885,1.0488208336844436
fedprox_mu1,0.9,1,60,0.6107011070110702,0.9844549886207895
fedprox_mu1,0.9,1,70,0.6134686346863468,0.9324011186790159
fedprox_mu1,0.9,1,80,0.6236162361623616,0.888365824326758
fedprox_mu1,0.9,1,90,0.6346863468634686,0.8582773383618993
fedprox_mu1,0.9,1,100,0.6337638376383764,0.8327875866168031
fedprox_mu1,0.9,1,110,0.6263837638376384,0.8190854977570995
fedprox_mu1,0.9,1,120,0.6392988929889298,0.799781439232745
fedprox_mu1,0.9,1,130,0.6466789667896679,0.787399101288143
fedprox_mu1,0.9,1,140,0.6503690036900369,0.7664998347021402
fedprox_mu1,0.9,1,150,0.6549815498154982,0.7548743984524356
fedprox_mu1,0.9,1,160,0.6642066420664207,0.7429103367696682
fedprox_mu1,0.9,1,170,0.6697416974169742,0.7305073496146308
fedprox_mu1,0.9,1,180,0.6688191881918819,0.7240091249007343
fedprox_mu1,0.9,1,190,0.6734317343173432,0.7129342269246718
fedprox_mu1,0.9,1,200,0.6752767527675276,0.7072665393288278
fedprox_mu1,0.9,2,0,0.03690036900369004,4.299811783666757
fedprox_mu1,0.9,2,10,0.36162361623616235,1.4242646440060645
fedprox_mu1,0.9,2,20,0.45387453874538747,1.3116748022386908
fedprox_mu1,0.9,2,30,0.4907749077490775,1.1828811571612057
fedprox_mu1,0.9,2,40,0.5285977859778598,1.0704378472087337
fedprox_mu1,0.9,2,50,0.566420664206642,1.0121661006365033
fedprox_mu1,0.9,2,60,0.584870848708487,0.9507082106152568
fedprox_mu1,0.9,2,70,0.6199261992619927,0.8988719756028577
fedprox_mu1,0.9,2,80,0.6309963099630996,0.8629917735900686
fedprox_mu1,0.9,2,90,0.6263837638376384,0.8446792658617424
fedprox_mu1,0.9,2,100,0.6466789667896679,0.8080732356330848
fedprox_mu1,0.9,2,110,0.6291512915129152,0.7979918641806916
fedprox_mu1,0.9,2,120,0.6162361623616236,0.7917593392643343
fedprox_mu1,0.9,2,130,0.6540590405904059,0.7785896188338635
fedprox_mu1,0.9,2,140,0.6660516605166051,0.7553900094332375
fedprox_mu1,0.9,2,150,0.6715867158671587,0.7490671684205862
fedprox_mu1,0.9,2,160,0.6605166051660517,0.7327391491473989
fedprox_mu1,0.9,2,170,0.6872693726937269,0.7191914493750046
fedprox_mu1,0.9,2,180,0.6485239852398524,0.7275844659518128
fedprox_mu1,0.9,2,190,0.6826568265682657,0.7068970418613252
fedprox_mu1,0.9,2,200,0.6872693726937269,0.6988397166067604
